axe,condition,item,n_cellules,gs_intra_humain,gs_total_humain,part_expliquee_humaine,nmi_humaine,gs_intra_methode,ratio_intra,item_retenu,perimetre
profil croise,agents enquete,spfund,1050,0.465025,0.482553,0.036323,0.099146,0.324171,0.697104,True,1052
profil croise,agents enquete,unemp,1051,0.474702,0.480151,0.011348,0.008793,0.408207,0.859923,True,1052
profil croise,agents enquete,union1,1050,0.166521,0.165799,-0.004354,0.014219,0.031725,0.190516,True,1052
profil croise,agents enquete,spkath/y,1050,0.294491,0.304680,0.033441,0.036256,0.306246,1.039917,True,1052
profil croise,agents enquete,colath,1052,0.370386,0.377253,0.018202,0.017167,0.370935,1.001482,True,1052
profil croise,agents enquete,spkrac/y,1052,0.481920,0.494179,0.024806,0.018285,0.314258,0.652095,True,1052
profil croise,agents enquete,colrac,1052,0.404341,0.422216,0.042337,0.037077,0.495190,1.224684,True,1052
profil croise,agents enquete,librac/y,1052,0.483587,0.488313,0.009678,0.007414,0.432763,0.894902,True,1052
profil croise,agents enquete,spkcom/y,1050,0.414439,0.428120,0.031957,0.026956,0.249088,0.601026,True,1052
profil croise,agents enquete,colcom/y,1050,0.420957,0.431693,0.024869,0.020758,0.325331,0.772837,True,1052
profil croise,agents enquete,libcom/y,1052,0.372899,0.382853,0.025999,0.025663,0.219406,0.588380,True,1052
profil croise,agents enquete,spkhomo/y,1052,0.113981,0.116049,0.017818,0.063783,0.211990,1.859864,True,1052
profil croise,agents enquete,colhomo,1052,0.121632,0.124343,0.021799,0.066446,0.288075,2.368408,True,1052
profil croise,agents enquete,libhomo/y,1052,0.216761,0.235132,0.078132,0.119960,0.265626,1.225435,True,1052
profil croise,agents enquete,cappun,1052,0.404666,0.470839,0.140542,0.113080,0.303548,0.750118,True,1052
profil croise,agents enquete,polhitok/y,1050,0.424601,0.451229,0.059012,0.048295,0.313077,0.737344,True,1052
profil croise,agents enquete,polabuse/y,1050,0.114897,0.116049,0.009925,0.033892,0.075073,0.653391,True,1052
profil croise,agents enquete,polattak/y,1050,0.442799,0.443163,0.000822,0.000809,0.000000,0.000000,True,1052
profil croise,agents enquete,grass,1052,0.351285,0.366647,0.041898,0.039491,0.252930,0.720012,True,1052
profil croise,agents enquete,gunlaw,1052,0.391084,0.437221,0.105524,0.086628,0.246464,0.630209,True,1052
profil croise,agents enquete,owngun,1052,0.381551,0.407266,0.063139,0.056131,0.282150,0.739481,True,1052
profil croise,agents enquete,hunt1,1048,0.194315,0.203762,0.046365,0.146176,0.059007,0.303668,True,1052
profil croise,agents enquete,class,1052,0.647328,0.656158,0.013456,0.015453,0.549684,0.849159,True,1052
profil croise,agents enquete,satfin,1044,0.653876,0.658697,0.007320,0.007950,0.540480,0.826579,True,1052
profil croise,agents enquete,finalter,1052,0.649687,0.659927,0.015517,0.014782,0.591826,0.910939,True,1052
profil croise,agents enquete,finrela,1052,0.714586,0.718564,0.005537,0.012012,0.654278,0.915605,True,1052
profil croise,agents enquete,racdif1,1052,0.343760,0.498954,0.311039,0.242026,0.332237,0.966479,True,1052
profil croise,agents enquete,racdif2,1052,0.124936,0.124343,-0.004771,-0.000385,0.051974,0.416003,True,1052
profil croise,agents enquete,racdif3,1051,0.406388,0.500215,0.187574,0.141481,0.278388,0.685031,True,1052
profil croise,agents enquete,racdif4,1051,0.361713,0.411327,0.120618,0.102859,0.254707,0.704170,True,1052
profil croise,agents enquete,wlthwhts,1051,0.587113,0.604490,0.028748,0.038161,0.436940,0.744218,True,1052
profil croise,agents enquete,wlthblks,1044,0.645580,0.656827,0.017123,0.028937,0.398306,0.616975,True,1052
profil croise,agents enquete,wlthhsps,1051,0.657360,0.671318,0.020791,0.034461,0.615426,0.936208,True,1052
profil croise,agents enquete,racwork,1051,0.720554,0.730374,0.013446,0.031008,0.621718,0.862834,True,1052
profil croise,agents enquete,letin1a,1052,0.669744,0.747629,0.104177,0.115717,0.560433,0.836787,True,1052
profil croise,agents enquete,getahead,1051,0.527452,0.563099,0.063306,0.054042,0.239868,0.454767,True,1052
profil croise,agents enquete,aged,1051,0.523739,0.529924,0.011673,0.014833,0.389605,0.743891,True,1052
profil croise,agents enquete,parsol,1051,0.776556,0.779638,0.003952,0.007150,0.702535,0.904680,True,1052
profil croise,agents enquete,kidssol,1051,0.789130,0.800368,0.014040,0.019220,0.548974,0.695670,True,1052
profil croise,agents enquete,spanking,1051,0.691782,0.740104,0.065291,0.077637,0.496367,0.717519,True,1052
profil croise,agents enquete,divlaw,1052,0.597645,0.614343,0.027182,0.039773,0.449940,0.752855,True,1052
profil croise,agents enquete,sexeduc,1052,0.234204,0.255509,0.083384,0.100213,0.221915,0.947529,True,1052
profil croise,agents enquete,pillok,1051,0.665910,0.712025,0.064766,0.081295,0.536789,0.806098,True,1052
profil croise,agents enquete,xmarsex,1044,0.562585,0.616051,0.086789,0.081367,0.399905,0.710835,True,1052
profil croise,agents enquete,homosex,1051,0.519856,0.590741,0.119993,0.112486,0.367791,0.707486,True,1052
profil croise,agents enquete,marhomo,1051,0.593422,0.667291,0.110700,0.106876,0.514608,0.867188,True,1052
profil croise,agents enquete,discaff,1051,0.539044,0.593974,0.092477,0.092476,0.437458,0.811544,True,1052
profil croise,agents enquete,abdefect,1052,0.258329,0.286419,0.098074,0.109709,0.285625,1.105664,True,1052
profil croise,agents enquete,abnomore,1052,0.351820,0.455319,0.227310,0.186982,0.303879,0.863734,True,1052
profil croise,agents enquete,abhlth,1052,0.128677,0.132546,0.029193,0.063625,0.209269,1.626313,True,1052
profil croise,agents enquete,abpoor,1052,0.336052,0.444444,0.243882,0.204355,0.298977,0.889677,True,1052
profil croise,agents enquete,abrape,1052,0.184912,0.205236,0.099028,0.134719,0.272604,1.474237,True,1052
profil croise,agents enquete,absingle,1052,0.356241,0.464001,0.232242,0.191193,0.330110,0.926649,True,1052
profil croise,agents enquete,abany,1052,0.358214,0.474860,0.245643,0.199519,0.317061,0.885117,True,1052
profil croise,agents enquete,letdie1,1052,0.336211,0.366647,0.083012,0.071971,0.323720,0.962849,True,1052
profil croise,agents enquete,suicide1,1052,0.325287,0.358659,0.093047,0.082973,0.325587,1.000922,True,1052
profil croise,agents enquete,suicide2,1052,0.363114,0.380069,0.044610,0.041756,0.013205,0.036365,True,1052
profil croise,agents enquete,suicide3,1052,0.363525,0.378195,0.038789,0.036059,0.415721,1.143582,True,1052
profil croise,agents enquete,suicide4,1052,0.443623,0.469433,0.054982,0.043497,0.407987,0.919671,True,1052
profil croise,agents enquete,pornlaw,1052,0.438014,0.461529,0.050949,0.062659,0.247799,0.565733,True,1052
profil croise,agents enquete,fair,1052,0.647596,0.659803,0.018500,0.020528,0.606603,0.936700,True,1052
profil croise,agents enquete,helpful,1052,0.656798,0.663232,0.009701,0.010777,0.653349,0.994749,True,1052
profil croise,agents enquete,trust,1052,0.595298,0.606419,0.018338,0.017854,0.651408,1.094255,True,1052
profil croise,agents enquete,tax,1052,0.477360,0.501726,0.048563,0.045038,0.426775,0.894031,True,1052
profil croise,agents enquete,vote16,1050,0.448217,0.469198,0.044717,0.050167,0.413287,0.922069,True,1052
profil croise,agents enquete,pres16,1049,0.546469,0.696854,0.215805,0.214592,0.494072,0.904117,True,1052
profil croise,agents enquete,if16who,1052,0.393048,0.609680,0.355320,0.298546,0.353775,0.900081,True,1052
profil croise,agents enquete,news,1052,0.748679,0.750846,0.002885,0.005997,0.517190,0.690803,True,1052
profil croise,agents enquete,jew,1051,0.453686,0.466076,0.026584,0.057474,0.123563,0.272354,True,1052
profil croise,agents enquete,relig16*,1050,0.742400,0.758499,0.021224,0.026864,0.588200,0.792295,True,1052
profil croise,agents enquete,jew16*,1050,0.419433,0.426188,0.015851,0.044044,0.207738,0.495283,True,1052
profil croise,agents enquete,attend,1050,0.718071,0.736040,0.024413,0.040273,0.614161,0.855292,True,1052
profil croise,agents enquete,pray,1051,0.753163,0.791282,0.048174,0.051122,0.662268,0.879317,True,1052
profil croise,agents enquete,postlife,1051,0.390906,0.422967,0.075800,0.065327,0.447765,1.145453,True,1052
profil croise,agents enquete,bible,1048,0.597535,0.645664,0.074542,0.082671,0.483637,0.809386,True,1052
profil croise,agents enquete,reborn,1052,0.626523,0.659768,0.050390,0.054443,0.544975,0.869841,True,1052
profil croise,agents enquete,savesoul,1052,0.391817,0.435175,0.099633,0.084426,0.182474,0.465711,True,1052
profil croise,agents enquete,granborn,1052,0.603555,0.614855,0.018379,0.021601,0.575962,0.954282,True,1052
profil croise,agents enquete,uscitzn*,1052,0.009473,0.009470,-0.000418,0.132861,0.411489,,False,1052
profil croise,agents enquete,fucitzn,1051,0.018791,0.018908,0.006227,0.213595,0.471320,,False,1052
profil croise,agents enquete,mnthsusa,1047,0.035470,0.035503,0.000920,0.063603,0.147140,,False,1052
profil croise,agents enquete,income,1034,0.704774,0.705318,0.000771,0.027551,0.703182,0.997742,True,1052
profil croise,agents enquete,othlang,1052,0.324900,0.354578,0.083699,0.064808,0.317350,0.976762,True,1052
profil croise,agents enquete,health,1052,0.606674,0.607748,0.001767,0.006822,0.362276,0.597152,True,1052
profil croise,agents enquete,compuse*,1052,0.048205,0.048254,0.001020,0.052811,0.003802,,False,1052
profil croise,agents enquete,webmob,1052,0.036968,0.037335,0.009844,0.071048,0.049685,,False,1052
profil croise,agents enquete,xmovie,1041,0.438408,0.471758,0.070692,0.055254,0.393938,0.898565,True,1052
profil croise,agents enquete,usewww*,1052,0.024470,0.024433,-0.001549,0.061563,0.044554,,False,1052
profil croise,agents enquete,life,1048,0.527148,0.529130,0.003747,0.005398,0.519800,0.986061,True,1052
profil croise,agents enquete,richwork,1052,0.472610,0.477378,0.009989,0.007508,0.459443,0.972141,True,1052
profil croise,agents demographiques (v6),natspac/y,1047,0.593892,0.604995,0.018353,0.027698,0.499326,0.840769,True,1052
profil croise,agents demographiques (v6),natenvir/y,1047,0.436537,0.500257,0.127375,0.133853,0.535748,1.227268,True,1052
profil croise,agents demographiques (v6),natheal/y,1047,0.410316,0.433223,0.052877,0.063485,0.259881,0.633367,True,1052
profil croise,agents demographiques (v6),natcity/y,1047,0.588124,0.633666,0.071871,0.068715,0.571255,0.971318,True,1052
profil croise,agents demographiques (v6),natdrug/y,1050,0.532269,0.542122,0.018174,0.027599,0.201759,0.379054,True,1052
profil croise,agents demographiques (v6),nateduc/y,1050,0.440898,0.456221,0.033588,0.040579,0.052923,0.120035,True,1052
profil croise,agents demographiques (v6),natrace/y,1050,0.545805,0.653488,0.164782,0.179703,0.392771,0.719619,True,1052
profil croise,agents demographiques (v6),natarms/y,1050,0.584672,0.647898,0.097587,0.107217,0.374650,0.640786,True,1052
profil croise,agents demographiques (v6),nataid/y,1049,0.418755,0.457542,0.084772,0.075227,0.080300,0.191759,True,1052
profil croise,agents demographiques (v6),natfare/y,1049,0.419313,0.455400,0.079242,0.090124,0.328787,0.784108,True,1052
profil croise,agents demographiques (v6),natroad,1049,0.558312,0.563481,0.009173,0.006735,0.420215,0.752652,True,1052
profil croise,agents demographiques (v6),natsoc,1049,0.455927,0.459398,0.007555,0.023675,0.482721,1.058768,True,1052
profil croise,agents demographiques (v6),natmass,1051,0.536094,0.577630,0.071907,0.073731,0.237979,0.443913,True,1052
profil croise,agents demographiques (v6),natpark,1051,0.484982,0.491033,0.012323,0.022524,0.509480,1.050513,True,1052
profil croise,agents demographiques (v6),natchld,1051,0.524348,0.557029,0.058669,0.060809,0.295228,0.563039,True,1052
profil croise,agents demographiques (v6),natsci,1051,0.539915,0.557382,0.031337,0.045153,0.476894,0.883277,True,1052
profil croise,agents demographiques (v6),natenrgy,1051,0.556350,0.600368,0.073318,0.082760,0.393311,0.706949,True,1052
profil croise,agents demographiques (v6),uswary,1051,0.491744,0.498385,0.013324,0.009929,0.028230,0.057408,True,1052
profil croise,agents demographiques (v6),prayer,1051,0.380648,0.431693,0.118242,0.103315,0.220777,0.580003,True,1052
profil croise,agents demographiques (v6),courts,1051,0.567326,0.619132,0.083674,0.074546,0.497186,0.876366,True,1052
profil croise,agents demographiques (v6),discaffw,1051,0.664763,0.703203,0.054664,0.078634,0.104512,0.157217,True,1052
profil croise,agents demographiques (v6),discaffm,1051,0.658585,0.687270,0.041738,0.063963,0.185063,0.281001,True,1052
profil croise,agents demographiques (v6),fehire,1051,0.733673,0.761353,0.036357,0.067421,0.328033,0.447110,True,1052
profil croise,agents demographiques (v6),fechld,1051,0.618359,0.631749,0.021195,0.030809,0.453850,0.733959,True,1052
profil croise,agents demographiques (v6),fepresch,1051,0.631875,0.649852,0.027663,0.040874,0.407267,0.644537,True,1052
profil croise,agents demographiques (v6),fefam,1051,0.655010,0.697071,0.060339,0.077381,0.581403,0.887624,True,1052
profil croise,agents demographiques (v6),fepol,1048,0.317939,0.360678,0.118496,0.113375,0.031107,0.097840,True,1052
profil croise,agents demographiques (v6),mobile16,1042,0.650022,0.662581,0.018955,0.015012,0.278174,0.427945,True,1052
profil croise,agents demographiques (v6),incom16,1048,0.655218,0.660437,0.007903,0.014634,0.514629,0.785431,True,1052
profil croise,agents demographiques (v6),dwelown16,1049,0.408321,0.432722,0.056390,0.041036,0.414914,1.016147,True,1052
profil croise,agents demographiques (v6),divorced,1049,0.398433,0.412926,0.035096,0.028581,0.397540,0.997758,True,1052
profil croise,agents demographiques (v6),posslq/y,1049,0.650663,0.666986,0.024472,0.024069,0.651389,1.001116,True,1052
profil croise,agents demographiques (v6),wrkstat,1047,0.768265,0.785582,0.022043,0.040769,0.683410,0.889550,True,1052
profil croise,agents demographiques (v6),evwork,1052,0.144209,0.145483,0.008757,0.021447,0.022487,0.155931,True,1052
profil croise,agents demographiques (v6),wrkgovt1,1052,0.265705,0.267345,0.006134,0.015879,0.000000,0.000000,True,1052
profil croise,agents demographiques (v6),wrkgovt2,1052,0.396623,0.420704,0.057238,0.046333,0.005673,0.014303,True,1052
profil croise,agents demographiques (v6),partfull,1052,0.620414,0.630316,0.015709,0.013680,0.389742,0.628196,True,1052
profil croise,agents demographiques (v6),wksub1,1051,0.625164,0.635918,0.016911,0.018092,0.485508,0.776610,True,1052
profil croise,agents demographiques (v6),wksup1,1051,0.621622,0.633000,0.017975,0.022996,0.506979,0.815574,True,1052
profil croise,agents demographiques (v6),conarmy,1048,0.580565,0.591007,0.017669,0.022770,0.167866,0.289143,True,1052
profil croise,agents demographiques (v6),conbus,1048,0.555508,0.567305,0.020794,0.019445,0.162567,0.292645,True,1052
profil croise,agents demographiques (v6),conclerg,1048,0.566943,0.596960,0.050283,0.048497,0.546729,0.964346,True,1052
profil croise,agents demographiques (v6),coneduc,1047,0.555032,0.569396,0.025227,0.041499,0.046777,0.084279,True,1052
profil croise,agents demographiques (v6),confed,1047,0.568203,0.598845,0.051168,0.051015,0.320604,0.564242,True,1052
profil croise,agents demographiques (v6),confinan,1047,0.583128,0.584663,0.002627,0.003063,0.334264,0.573227,True,1052
profil croise,agents demographiques (v6),conjudge,1047,0.576958,0.628681,0.082272,0.092999,0.100732,0.174591,True,1052
profil croise,agents demographiques (v6),conlabor,1050,0.553484,0.591490,0.064254,0.082792,0.053982,0.097532,True,1052
profil croise,agents demographiques (v6),conlegis,1050,0.551769,0.554887,0.005618,0.015212,0.356474,0.646055,True,1052
profil croise,agents demographiques (v6),conmedic,1050,0.562407,0.590593,0.047724,0.048872,0.042823,0.076142,True,1052
profil croise,agents demographiques (v6),conpress,1050,0.520673,0.577404,0.098252,0.092005,0.326438,0.626953,True,1052
profil croise,agents demographiques (v6),consci,1048,0.512908,0.585477,0.123948,0.112430,0.434755,0.847627,True,1052
profil croise,agents demographiques (v6),contv,1048,0.551679,0.570955,0.033762,0.027520,0.172507,0.312694,True,1052
profil croise,agents demographiques (v6),joblose,1041,0.640445,0.649315,0.013660,0.019842,0.660921,1.031972,True,1052
profil croise,agents demographiques (v6),jobfind,1048,0.690372,0.702982,0.017939,0.021875,0.490973,0.711171,True,1052
profil croise,agents demographiques (v6),happy,1048,0.581772,0.579743,-0.003499,0.000014,0.062979,0.108254,True,1052
profil croise,agents demographiques (v6),hapmar,1048,0.584284,0.596540,0.020546,0.024970,0.521666,0.892830,True,1052
profil croise,agents demographiques (v6),satjob,1048,0.702370,0.705093,0.003862,0.006959,0.450322,0.641147,True,1052
profil croise,agents demographiques (v6),spdeg*,1051,0.658862,0.674270,0.022851,0.032620,0.566755,0.860203,True,1052
profil croise,agents demographiques (v6),spjew,1047,0.442378,0.454604,0.026895,0.056777,0.088081,0.199107,True,1052
profil croise,agents demographiques (v6),spfund,1051,0.465025,0.482553,0.036323,0.099146,0.370772,0.797315,True,1052
profil croise,agents demographiques (v6),unemp,1049,0.474702,0.480151,0.011348,0.008793,0.473220,0.996877,True,1052
profil croise,agents demographiques (v6),union1,1048,0.166521,0.165799,-0.004354,0.014219,0.000000,0.000000,True,1052
profil croise,agents demographiques (v6),spkath/y,1051,0.294491,0.304680,0.033441,0.036256,0.226903,0.770492,True,1052
profil croise,agents demographiques (v6),colath,1051,0.370386,0.377253,0.018202,0.017167,0.344794,0.930905,True,1052
profil croise,agents demographiques (v6),spkrac/y,1051,0.481920,0.494179,0.024806,0.018285,0.018803,0.039017,True,1052
profil croise,agents demographiques (v6),colrac,1052,0.404341,0.422216,0.042337,0.037077,0.132541,0.327797,True,1052
