condition,item,classe_norc,seuil,n,masse_humaine,masse_predite,cellules_minoritaires,minorites_justes,cellules_predites_minoritaires,rappel_item,perimetre
B0 mode,getahead,non teste,0.200000,1052,0.072243,0.000000,76,0,0,0.000000,1052
B0 mode,aged,non teste,0.200000,1052,0.081749,0.000000,86,0,0,0.000000,1052
B0 mode,parsol,temoin,0.200000,1052,0.252852,0.000000,266,0,0,0.000000,1052
B0 mode,kidssol,non teste,0.200000,1052,0.497148,0.000000,523,0,0,0.000000,1052
B0 mode,spanking,temoin,0.200000,1052,0.174905,0.000000,184,0,0,0.000000,1052
B0 mode,divlaw,non teste,0.200000,1052,0.156844,0.000000,165,0,0,0.000000,1052
B0 mode,sexeduc,temoin,0.200000,1052,0.150190,0.000000,158,0,0,0.000000,1052
B0 mode,pillok,investiguer,0.200000,1052,0.304183,0.000000,320,0,0,0.000000,1052
B0 mode,xmarsex,sensible,0.200000,1052,0.204373,0.000000,215,0,0,0.000000,1052
B0 mode,homosex,temoin,0.200000,1052,0.188213,0.000000,198,0,0,0.000000,1052
B0 mode,marhomo,temoin,0.200000,1052,0.481939,0.000000,507,0,0,0.000000,1052
B0 mode,discaff,temoin,0.200000,1052,0.127376,0.000000,134,0,0,0.000000,1052
B0 mode,abdefect,temoin,0.200000,1052,0.173004,0.000000,182,0,0,0.000000,1052
B0 mode,abnomore,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 mode,abhlth,temoin,0.200000,1052,0.071293,0.000000,75,0,0,0.000000,1052
B0 mode,abpoor,investiguer,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 mode,abrape,investiguer,0.200000,1052,0.115970,0.000000,122,0,0,0.000000,1052
B0 mode,absingle,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 mode,abany,investiguer,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 mode,letdie1,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 mode,suicide1,investiguer,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 mode,suicide2,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 mode,suicide3,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 mode,suicide4,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 mode,pornlaw,temoin,0.200000,1052,0.069392,0.000000,73,0,0,0.000000,1052
B0 mode,fair,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 mode,helpful,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 mode,trust,non teste,0.200000,1052,0.173004,0.000000,182,0,0,0.000000,1052
B0 mode,tax,non teste,0.200000,1052,0.023764,0.000000,25,0,0,0.000000,1052
B0 mode,vote16,sensible,0.200000,1052,0.092205,0.000000,97,0,0,0.000000,1052
B0 mode,pres16,temoin,0.200000,1052,0.053232,0.000000,56,0,0,0.000000,1052
B0 mode,if16who,investiguer,0.200000,1052,0.145437,0.000000,153,0,0,0.000000,1052
B0 mode,news,investiguer,0.200000,1052,0.405894,0.000000,427,0,0,0.000000,1052
B0 mode,jew,non teste,0.200000,1052,0.296578,0.000000,312,0,0,0.000000,1052
B0 mode,relig16*,non teste,0.200000,1052,0.418251,0.000000,440,0,0,0.000000,1052
B0 mode,jew16*,non teste,0.200000,1052,0.261407,0.000000,275,0,0,0.000000,1052
B0 mode,attend,sensible,0.200000,1052,0.540875,0.000000,569,0,0,0.000000,1052
B0 mode,pray,investiguer,0.200000,1052,0.458175,0.000000,482,0,0,0.000000,1052
B0 mode,postlife,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 mode,bible,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 mode,reborn,investiguer,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 mode,savesoul,investiguer,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 mode,granborn,non teste,0.200000,1052,0.212928,0.000000,224,0,0,0.000000,1052
B0 mode,uscitzn*,non teste,0.200000,1052,0.004753,0.000000,5,0,0,0.000000,1052
B0 mode,fucitzn,non teste,0.200000,1052,0.009506,0.000000,10,0,0,0.000000,1052
B0 mode,mnthsusa,non teste,0.200000,1052,0.018061,0.000000,19,0,0,0.000000,1052
B0 mode,income,non teste,0.200000,1052,0.483840,0.000000,509,0,0,0.000000,1052
B0 mode,othlang,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 mode,health,temoin,0.200000,1052,0.191065,0.000000,201,0,0,0.000000,1052
B0 mode,compuse*,temoin,0.200000,1052,0.024715,0.000000,26,0,0,0.000000,1052
B0 mode,webmob,non teste,0.200000,1052,0.019011,0.000000,20,0,0,0.000000,1052
B0 mode,xmovie,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 mode,usewww*,non teste,0.200000,1052,0.012357,0.000000,13,0,0,0.000000,1052
B0 mode,life,temoin,0.200000,1052,0.078897,0.000000,83,0,0,0.000000,1052
B0 mode,richwork,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,natspac/y,mixte,0.200000,1052,0.192966,0.208175,203,43,219,0.211823,1052
B0 tirage,natenvir/y,temoin,0.200000,1052,0.114068,0.101711,120,15,107,0.125000,1052
B0 tirage,natheal/y,mixte,0.200000,1052,0.059886,0.060837,63,1,64,0.015873,1052
B0 tirage,natcity/y,mixte,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,natdrug/y,temoin,0.200000,1052,0.086502,0.089354,91,6,94,0.065934,1052
B0 tirage,nateduc/y,temoin,0.200000,1052,0.080798,0.087452,85,5,92,0.058824,1052
B0 tirage,natrace/y,sensible,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,natarms/y,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,nataid/y,temoin,0.200000,1052,0.050380,0.046578,53,1,49,0.018868,1052
B0 tirage,natfare/y,mixte,0.200000,1052,0.084601,0.072243,89,10,76,0.112360,1052
B0 tirage,natroad,sensible,0.200000,1052,0.078897,0.074144,83,6,78,0.072289,1052
B0 tirage,natsoc,temoin,0.200000,1052,0.033270,0.031369,35,0,33,0.000000,1052
B0 tirage,natmass,temoin,0.200000,1052,0.094106,0.087452,99,5,92,0.050505,1052
B0 tirage,natpark,temoin,0.200000,1052,0.068441,0.074144,72,7,78,0.097222,1052
B0 tirage,natchld,sensible,0.200000,1052,0.083650,0.096008,88,7,101,0.079545,1052
B0 tirage,natsci,temoin,0.200000,1052,0.097909,0.098859,103,10,104,0.097087,1052
B0 tirage,natenrgy,temoin,0.200000,1052,0.134030,0.133080,141,15,140,0.106383,1052
B0 tirage,uswary,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,prayer,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,courts,non teste,0.200000,1052,0.190114,0.185361,200,25,195,0.125000,1052
B0 tirage,discaffw,non teste,0.200000,1052,0.322243,0.338403,339,70,356,0.206490,1052
B0 tirage,discaffm,non teste,0.200000,1052,0.082700,0.075095,87,9,79,0.103448,1052
B0 tirage,fehire,non teste,0.200000,1052,0.392586,0.397338,413,46,418,0.111380,1052
B0 tirage,fechld,temoin,0.200000,1052,0.168251,0.155894,177,22,164,0.124294,1052
B0 tirage,fepresch,investiguer,0.200000,1052,0.042776,0.048479,45,3,51,0.066667,1052
B0 tirage,fefam,investiguer,0.200000,1052,0.076046,0.085551,80,9,90,0.112500,1052
B0 tirage,fepol,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,mobile16,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,incom16,temoin,0.200000,1052,0.254753,0.276616,268,42,291,0.156716,1052
B0 tirage,dwelown16,non teste,0.200000,1052,0.024715,0.028517,26,1,30,0.038462,1052
B0 tirage,divorced,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,posslq/y,temoin,0.200000,1052,0.221483,0.227186,233,31,239,0.133047,1052
B0 tirage,wrkstat,temoin,0.200000,1052,0.622624,0.600760,655,68,632,0.103817,1052
B0 tirage,evwork,temoin,0.200000,1052,0.078897,0.078897,83,3,83,0.036145,1052
B0 tirage,wrkgovt1,non teste,0.200000,1052,0.158745,0.171103,167,25,180,0.149701,1052
B0 tirage,wrkgovt2,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,partfull,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,wksub1,non teste,0.200000,1052,0.190114,0.212928,200,43,224,0.215000,1052
B0 tirage,wksup1,non teste,0.200000,1052,0.182510,0.157795,192,35,166,0.182292,1052
B0 tirage,conarmy,investiguer,0.200000,1052,0.108365,0.101711,114,9,107,0.078947,1052
B0 tirage,conbus,temoin,0.200000,1052,0.119772,0.118821,126,12,125,0.095238,1052
B0 tirage,conclerg,temoin,0.200000,1052,0.125475,0.134030,132,21,141,0.159091,1052
B0 tirage,coneduc,sensible,0.200000,1052,0.164449,0.173004,173,27,182,0.156069,1052
B0 tirage,confed,temoin,0.200000,1052,0.122624,0.127376,129,18,134,0.139535,1052
B0 tirage,confinan,temoin,0.200000,1052,0.179658,0.172053,189,33,181,0.174603,1052
B0 tirage,conjudge,temoin,0.200000,1052,0.177757,0.191065,187,38,201,0.203209,1052
B0 tirage,conlabor,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,conlegis,sensible,0.200000,1052,0.062738,0.065589,66,2,69,0.030303,1052
B0 tirage,conmedic,sensible,0.200000,1052,0.107414,0.103612,113,6,109,0.053097,1052
B0 tirage,conpress,temoin,0.200000,1052,0.089354,0.087452,94,9,92,0.095745,1052
B0 tirage,consci,temoin,0.200000,1052,0.114068,0.103612,120,12,109,0.100000,1052
B0 tirage,contv,temoin,0.200000,1052,0.082700,0.083650,87,8,88,0.091954,1052
B0 tirage,joblose,non teste,0.200000,1052,0.188213,0.202471,198,18,213,0.090909,1052
B0 tirage,jobfind,temoin,0.200000,1052,0.106464,0.112167,112,9,118,0.080357,1052
B0 tirage,happy,temoin,0.200000,1052,0.189163,0.198669,199,43,209,0.216080,1052
B0 tirage,hapmar,non teste,0.200000,1052,0.427757,0.426806,450,72,449,0.160000,1052
B0 tirage,satjob,temoin,0.200000,1052,0.103612,0.107414,109,8,113,0.073394,1052
B0 tirage,spdeg*,non teste,0.200000,1052,0.484791,0.499049,510,53,525,0.103922,1052
B0 tirage,spjew,non teste,0.200000,1052,0.292776,0.303232,308,56,319,0.181818,1052
B0 tirage,spfund,non teste,0.200000,1052,0.311787,0.313688,328,49,330,0.149390,1052
B0 tirage,unemp,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,union1,non teste,0.200000,1052,0.088403,0.097909,93,7,103,0.075269,1052
B0 tirage,spkath/y,temoin,0.200000,1052,0.187262,0.175856,197,29,185,0.147208,1052
B0 tirage,colath,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,spkrac/y,sensible,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,colrac,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,librac/y,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,spkcom/y,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,colcom/y,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,libcom/y,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,spkhomo/y,non teste,0.200000,1052,0.061787,0.054183,65,6,57,0.092308,1052
B0 tirage,colhomo,non teste,0.200000,1052,0.066540,0.076996,70,7,81,0.100000,1052
B0 tirage,libhomo/y,non teste,0.200000,1052,0.135932,0.133080,143,28,140,0.195804,1052
B0 tirage,cappun,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,polhitok/y,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,polabuse/y,sensible,0.200000,1052,0.061787,0.057985,65,3,61,0.046154,1052
B0 tirage,polattak/y,sensible,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,grass,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,gunlaw,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,owngun,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,hunt1,non teste,0.200000,1052,0.110266,0.111217,116,4,117,0.034483,1052
B0 tirage,class,non teste,0.200000,1052,0.215779,0.224335,227,37,236,0.162996,1052
B0 tirage,satfin,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,finalter,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,finrela,temoin,0.200000,1052,0.325095,0.326046,342,45,343,0.131579,1052
B0 tirage,racdif1,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,racdif2,temoin,0.200000,1052,0.066540,0.071293,70,5,75,0.071429,1052
B0 tirage,racdif3,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,racdif4,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,wlthwhts,non teste,0.200000,1052,0.190114,0.194867,200,16,205,0.080000,1052
B0 tirage,wlthblks,non teste,0.200000,1052,0.203422,0.211977,214,17,223,0.079439,1052
B0 tirage,wlthhsps,non teste,0.200000,1052,0.210076,0.220532,221,22,232,0.099548,1052
B0 tirage,racwork,temoin,0.200000,1052,0.348859,0.364068,367,49,383,0.133515,1052
B0 tirage,letin1a,temoin,0.200000,1052,0.356464,0.361217,375,50,380,0.133333,1052
B0 tirage,getahead,non teste,0.200000,1052,0.072243,0.080798,76,6,85,0.078947,1052
B0 tirage,aged,non teste,0.200000,1052,0.081749,0.083650,86,12,88,0.139535,1052
B0 tirage,parsol,temoin,0.200000,1052,0.252852,0.260456,266,34,274,0.127820,1052
B0 tirage,kidssol,non teste,0.200000,1052,0.497148,0.518061,523,83,545,0.158700,1052
B0 tirage,spanking,temoin,0.200000,1052,0.174905,0.169202,184,36,178,0.195652,1052
B0 tirage,divlaw,non teste,0.200000,1052,0.156844,0.143536,165,27,151,0.163636,1052
B0 tirage,sexeduc,temoin,0.200000,1052,0.150190,0.134981,158,24,142,0.151899,1052
B0 tirage,pillok,investiguer,0.200000,1052,0.304183,0.289924,320,46,305,0.143750,1052
B0 tirage,xmarsex,sensible,0.200000,1052,0.204373,0.205323,215,25,216,0.116279,1052
B0 tirage,homosex,temoin,0.200000,1052,0.188213,0.180608,198,17,190,0.085859,1052
B0 tirage,marhomo,temoin,0.200000,1052,0.481939,0.457224,507,51,481,0.100592,1052
B0 tirage,discaff,temoin,0.200000,1052,0.127376,0.131179,134,14,138,0.104478,1052
B0 tirage,abdefect,temoin,0.200000,1052,0.173004,0.156844,182,27,165,0.148352,1052
B0 tirage,abnomore,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,abhlth,temoin,0.200000,1052,0.071293,0.059886,75,4,63,0.053333,1052
B0 tirage,abpoor,investiguer,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,abrape,investiguer,0.200000,1052,0.115970,0.123574,122,15,130,0.122951,1052
B0 tirage,absingle,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,abany,investiguer,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,letdie1,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,suicide1,investiguer,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,suicide2,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,suicide3,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,suicide4,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,pornlaw,temoin,0.200000,1052,0.069392,0.076046,73,3,80,0.041096,1052
B0 tirage,fair,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,helpful,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,trust,non teste,0.200000,1052,0.173004,0.175856,182,25,185,0.137363,1052
B0 tirage,tax,non teste,0.200000,1052,0.023764,0.025665,25,0,27,0.000000,1052
B0 tirage,vote16,sensible,0.200000,1052,0.092205,0.085551,97,11,90,0.113402,1052
B0 tirage,pres16,temoin,0.200000,1052,0.053232,0.042776,56,2,45,0.035714,1052
B0 tirage,if16who,investiguer,0.200000,1052,0.145437,0.166350,153,32,175,0.209150,1052
B0 tirage,news,investiguer,0.200000,1052,0.405894,0.391635,427,64,412,0.149883,1052
B0 tirage,jew,non teste,0.200000,1052,0.296578,0.293726,312,43,309,0.137821,1052
B0 tirage,relig16*,non teste,0.200000,1052,0.418251,0.406844,440,69,428,0.156818,1052
B0 tirage,jew16*,non teste,0.200000,1052,0.261407,0.254753,275,29,268,0.105455,1052
B0 tirage,attend,sensible,0.200000,1052,0.540875,0.535171,569,59,563,0.103691,1052
B0 tirage,pray,investiguer,0.200000,1052,0.458175,0.484791,482,70,510,0.145228,1052
B0 tirage,postlife,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,bible,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,reborn,investiguer,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,savesoul,investiguer,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,granborn,non teste,0.200000,1052,0.212928,0.204373,224,18,215,0.080357,1052
B0 tirage,uscitzn*,non teste,0.200000,1052,0.004753,0.001901,5,0,2,0.000000,1052
B0 tirage,fucitzn,non teste,0.200000,1052,0.009506,0.010456,10,1,11,0.100000,1052
B0 tirage,mnthsusa,non teste,0.200000,1052,0.018061,0.014259,19,0,15,0.000000,1052
B0 tirage,income,non teste,0.200000,1052,0.483840,0.489544,509,31,515,0.060904,1052
B0 tirage,othlang,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,health,temoin,0.200000,1052,0.191065,0.192966,201,22,203,0.109453,1052
B0 tirage,compuse*,temoin,0.200000,1052,0.024715,0.021863,26,1,23,0.038462,1052
B0 tirage,webmob,non teste,0.200000,1052,0.019011,0.013308,20,1,14,0.050000,1052
B0 tirage,xmovie,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B0 tirage,usewww*,non teste,0.200000,1052,0.012357,0.012357,13,0,13,0.000000,1052
B0 tirage,life,temoin,0.200000,1052,0.078897,0.079848,83,13,84,0.156627,1052
B0 tirage,richwork,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B1 argmax,natspac/y,mixte,0.200000,1052,0.192966,0.073194,203,26,77,0.128079,1052
B1 argmax,natenvir/y,temoin,0.200000,1052,0.114068,0.074144,120,30,78,0.250000,1052
B1 argmax,natheal/y,mixte,0.200000,1052,0.059886,0.009506,63,1,10,0.015873,1052
B1 argmax,natcity/y,mixte,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B1 argmax,natdrug/y,temoin,0.200000,1052,0.086502,0.021863,91,5,23,0.054945,1052
B1 argmax,nateduc/y,temoin,0.200000,1052,0.080798,0.027567,85,10,29,0.117647,1052
B1 argmax,natrace/y,sensible,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B1 argmax,natarms/y,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B1 argmax,nataid/y,temoin,0.200000,1052,0.050380,0.009506,53,1,10,0.018868,1052
B1 argmax,natfare/y,mixte,0.200000,1052,0.084601,0.043726,89,13,46,0.146067,1052
B1 argmax,natroad,sensible,0.200000,1052,0.078897,0.007605,83,0,8,0.000000,1052
B1 argmax,natsoc,temoin,0.200000,1052,0.033270,0.004753,35,0,5,0.000000,1052
B1 argmax,natmass,temoin,0.200000,1052,0.094106,0.019962,99,4,21,0.040404,1052
B1 argmax,natpark,temoin,0.200000,1052,0.068441,0.001901,72,0,2,0.000000,1052
B1 argmax,natchld,sensible,0.200000,1052,0.083650,0.026616,88,10,28,0.113636,1052
B1 argmax,natsci,temoin,0.200000,1052,0.097909,0.018061,103,4,19,0.038835,1052
B1 argmax,natenrgy,temoin,0.200000,1052,0.134030,0.088403,141,39,93,0.276596,1052
B1 argmax,uswary,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B1 argmax,prayer,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B1 argmax,courts,non teste,0.200000,1052,0.190114,0.139734,200,60,147,0.300000,1052
B1 argmax,discaffw,non teste,0.200000,1052,0.322243,0.174905,339,50,184,0.147493,1052
B1 argmax,discaffm,non teste,0.200000,1052,0.082700,0.043726,87,15,46,0.172414,1052
B1 argmax,fehire,non teste,0.200000,1052,0.392586,0.264259,413,84,278,0.203390,1052
B1 argmax,fechld,temoin,0.200000,1052,0.168251,0.053232,177,11,56,0.062147,1052
B1 argmax,fepresch,investiguer,0.200000,1052,0.042776,0.009506,45,2,10,0.044444,1052
B1 argmax,fefam,investiguer,0.200000,1052,0.076046,0.041825,80,14,44,0.175000,1052
B1 argmax,fepol,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B1 argmax,mobile16,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B1 argmax,incom16,temoin,0.200000,1052,0.254753,0.101711,268,26,107,0.097015,1052
B1 argmax,dwelown16,non teste,0.200000,1052,0.024715,0.000951,26,0,1,0.000000,1052
B1 argmax,divorced,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B1 argmax,posslq/y,temoin,0.200000,1052,0.221483,0.070342,233,17,74,0.072961,1052
B1 argmax,wrkstat,temoin,0.200000,1052,0.622624,0.455323,655,176,479,0.268702,1052
B1 argmax,evwork,temoin,0.200000,1052,0.078897,0.026616,83,12,28,0.144578,1052
B1 argmax,wrkgovt1,non teste,0.200000,1052,0.158745,0.030418,167,13,32,0.077844,1052
B1 argmax,wrkgovt2,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B1 argmax,partfull,non teste,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B1 argmax,wksub1,non teste,0.200000,1052,0.190114,0.057985,200,15,61,0.075000,1052
B1 argmax,wksup1,non teste,0.200000,1052,0.182510,0.113118,192,57,119,0.296875,1052
B1 argmax,conarmy,investiguer,0.200000,1052,0.108365,0.042776,114,19,45,0.166667,1052
B1 argmax,conbus,temoin,0.200000,1052,0.119772,0.009506,126,1,10,0.007937,1052
B1 argmax,conclerg,temoin,0.200000,1052,0.125475,0.030418,132,5,32,0.037879,1052
B1 argmax,coneduc,sensible,0.200000,1052,0.164449,0.071293,173,31,75,0.179191,1052
B1 argmax,confed,temoin,0.200000,1052,0.122624,0.043726,129,14,46,0.108527,1052
B1 argmax,confinan,temoin,0.200000,1052,0.179658,0.038023,189,5,40,0.026455,1052
B1 argmax,conjudge,temoin,0.200000,1052,0.177757,0.116920,187,53,123,0.283422,1052
B1 argmax,conlabor,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B1 argmax,conlegis,sensible,0.200000,1052,0.062738,0.011407,66,0,12,0.000000,1052
B1 argmax,conmedic,sensible,0.200000,1052,0.107414,0.023764,113,5,25,0.044248,1052
B1 argmax,conpress,temoin,0.200000,1052,0.089354,0.023764,94,8,25,0.085106,1052
B1 argmax,consci,temoin,0.200000,1052,0.114068,0.045627,120,15,48,0.125000,1052
B1 argmax,contv,temoin,0.200000,1052,0.082700,0.007605,87,1,8,0.011494,1052
B1 argmax,joblose,non teste,0.200000,1052,0.188213,0.044677,198,10,47,0.050505,1052
B1 argmax,jobfind,temoin,0.200000,1052,0.106464,0.027567,112,8,29,0.071429,1052
B1 argmax,happy,temoin,0.200000,1052,0.189163,0.042776,199,11,45,0.055276,1052
B1 argmax,hapmar,non teste,0.200000,1052,0.427757,0.230038,450,69,242,0.153333,1052
B1 argmax,satjob,temoin,0.200000,1052,0.103612,0.025665,109,2,27,0.018349,1052
B1 argmax,spdeg*,non teste,0.200000,1052,0.484791,0.266160,510,78,280,0.152941,1052
B1 argmax,spjew,non teste,0.200000,1052,0.292776,0.099810,308,34,105,0.110390,1052
B1 argmax,spfund,non teste,0.200000,1052,0.311787,0.133080,328,44,140,0.134146,1052
B1 argmax,unemp,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B1 argmax,union1,non teste,0.200000,1052,0.088403,0.006654,93,1,7,0.010753,1052
B1 argmax,spkath/y,temoin,0.200000,1052,0.187262,0.022814,197,7,24,0.035533,1052
B1 argmax,colath,temoin,0.200000,1052,0.000000,0.000000,0,0,0,,1052
B1 argmax,spkrac/y,sensible,0.200000,1052,0.000000,0.000000,0,0,0,,1052
