modele,cle_modele,identite,item,tv_camps_decrit,tv_camps_reel_w1,tv_camps_reel_w2,gap_signe_decrit,gap_signe_reel_w1,gap_signe_reel_w2
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,natdrug/y,0.37000000000000005,0.16543873335066892,0.2147438675565572,0.26,0.14246193406720412,0.20169527028979228
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,nateduc/y,0.47,0.21662188321631853,0.24963884314235363,0.335,0.17675377770073103,0.2037755337898357
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,natrace/y,0.57,0.48924474877928986,0.4407269365230707,0.5349999999999999,0.4631403311086071,0.43645445089711354
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,natarms/y,0.25,0.38940654705151545,0.42075496229522413,0.2250000000000001,0.38641977983877956,0.40962410794256165
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,nataid/y,0.30000000000000004,0.35004044956805647,0.4064820432810378,0.3,0.20733654040622929,0.24127445031926276
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,natfare/y,0.5700000000000001,0.32912224437317616,0.3237121146456329,0.51,0.2528603623125595,0.2516324289965618
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,natroad,0.16999999999999998,0.009859582213747102,0.024450319262662133,0.13499999999999998,-0.00927089653578339,0.01747276877293341
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,natsoc,0.49999999999999994,0.05249053769032964,0.03263413365692993,0.42500000000000004,0.051956025541013,0.025212360232296088
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,natmass,0.37,0.3410982057727312,0.3867195400306261,0.28500000000000003,0.23388879258039352,0.26902574326081297
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,natpark,0.43000000000000005,0.11819219323336512,0.1019040189535119,0.29,0.09173023027361249,0.07424301522637305
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,natchld,0.47,0.32428996561786716,0.3579786772991246,0.36000000000000004,0.22969576146311868,0.24349917656236464
