perimetre,condition,item,classe_norc,type,n_cellules,exactitude,distance,desirabilite_simulee,desirabilite_humaine,ecart_desirabilite,masse_sans_score_simulee
1052,agents composite,pres16,temoin,nominal,1052,0.848859,0.085551,,,,1.000000
1052,agents composite,if16who,investiguer,nominal,1052,0.865019,0.051331,,,,1.000000
1052,agents composite,news,investiguer,ordinal,1052,0.347909,0.113831,0.269011,0.368108,-0.099097,-0.000000
1052,agents composite,jew,non teste,nominal,1052,0.726236,0.247148,,,,1.000000
1052,agents composite,relig16*,non teste,nominal,1052,0.650190,0.193916,,,,1.000000
1052,agents composite,jew16*,non teste,nominal,1052,0.760456,0.212928,,,,1.000000
1052,agents composite,attend,sensible,ordinal,1052,0.548479,0.045390,0.288498,0.254990,0.033508,0.000000
1052,agents composite,pray,investiguer,ordinal,1052,0.538973,0.129087,0.339924,0.469011,-0.129087,-0.000000
1052,agents composite,postlife,non teste,nominal,1052,0.806084,0.083650,,,,1.000000
1052,agents composite,bible,non teste,ordinal,1052,0.673954,0.117360,,,,1.000000
1052,agents composite,reborn,investiguer,nominal,1052,0.689164,0.113118,0.449420,0.414127,0.035292,0.426806
1052,agents composite,savesoul,investiguer,nominal,1052,0.839354,0.012357,0.331749,0.319392,0.012357,-0.000000
1052,agents composite,granborn,non teste,ordinal,1052,0.615970,0.182510,,,,1.000000
1052,agents composite,uscitzn*,non teste,nominal,1052,0.997148,0.002852,,,,1.000000
1052,agents composite,fucitzn,non teste,nominal,1052,0.991445,0.003802,,,,1.000000
1052,agents composite,mnthsusa,non teste,nominal,1052,0.880228,0.080410,,,,1.000000
1052,agents composite,income,non teste,ordinal,1052,0.422053,0.071936,0.855206,0.783270,0.071936,-0.000000
1052,agents composite,othlang,temoin,nominal,1052,0.859316,0.060837,,,,1.000000
1052,agents composite,health,temoin,ordinal,1052,0.624525,0.087769,0.507288,0.595057,-0.087769,0.000000
1052,agents composite,compuse*,temoin,nominal,1052,0.970532,0.019962,,,,1.000000
1052,agents composite,webmob,non teste,nominal,1052,0.978137,0.012357,,,,1.000000
1052,agents composite,xmovie,non teste,nominal,1052,0.683460,0.173954,0.793726,0.619772,0.173954,-0.000000
1052,agents composite,usewww*,non teste,nominal,1052,0.984791,0.009506,,,,1.000000
1052,agents composite,life,temoin,ordinal,1052,0.633080,0.114068,0.505228,0.619297,-0.114068,0.000000
1052,agents composite,richwork,temoin,nominal,1052,0.687262,0.084601,0.307985,0.392586,-0.084601,-0.000000
1052,agents entretien (v3),natspac/y,mixte,ordinal,1051,0.328259,0.404892,0.053758,0.458650,-0.404892,-0.000000
1052,agents entretien (v3),natenvir/y,temoin,ordinal,1051,0.599429,0.191938,0.581351,0.773289,-0.191938,0.000000
1052,agents entretien (v3),natheal/y,mixte,ordinal,1051,0.703140,0.014911,0.813511,0.828422,-0.014911,-0.000000
1052,agents entretien (v3),natcity/y,mixte,ordinal,1051,0.483349,0.132028,0.374405,0.467205,-0.092800,0.000000
1052,agents entretien (v3),natdrug/y,temoin,ordinal,1052,0.562738,0.072243,0.709125,0.750000,-0.040875,-0.000000
1052,agents entretien (v3),nateduc/y,temoin,ordinal,1052,0.680608,0.024715,0.808460,0.809411,-0.000951,0.000000
1052,agents entretien (v3),natrace/y,sensible,ordinal,1052,0.641635,0.085551,0.543251,0.568916,-0.025665,0.000000
1052,agents entretien (v3),natarms/y,temoin,ordinal,1052,0.563688,0.091730,0.333175,0.424905,-0.091730,0.000000
1052,agents entretien (v3),nataid/y,temoin,ordinal,1052,0.698669,0.089829,0.119772,0.182034,-0.062262,0.000000
1052,agents entretien (v3),natfare/y,mixte,ordinal,1052,0.670152,0.105038,0.703422,0.808460,-0.105038,0.000000
1052,agents entretien (v3),natroad,sensible,ordinal,1052,0.443916,0.187262,0.549430,0.719582,-0.170152,-0.000000
1052,agents entretien (v3),natsoc,temoin,ordinal,1052,0.559886,0.091730,0.728612,0.820342,-0.091730,-0.000000
1052,agents entretien (v3),natmass,temoin,ordinal,1052,0.515209,0.133555,0.594582,0.657795,-0.063213,0.000000
1052,agents entretien (v3),natpark,temoin,ordinal,1052,0.542776,0.081749,0.522814,0.604563,-0.081749,0.000000
1052,agents entretien (v3),natchld,sensible,ordinal,1052,0.576046,0.114068,0.618821,0.732890,-0.114068,0.000000
1052,agents entretien (v3),natsci,temoin,ordinal,1052,0.475285,0.135456,0.584125,0.618821,-0.034696,0.000000
1052,agents entretien (v3),natenrgy,temoin,ordinal,1051,0.544244,0.097355,0.582303,0.679658,-0.097355,0.000000
1052,agents entretien (v3),uswary,non teste,nominal,1050,0.513333,0.449462,,,,1.000000
1052,agents entretien (v3),prayer,non teste,nominal,1050,0.746667,0.029877,,,,1.000000
1052,agents entretien (v3),courts,non teste,ordinal,1051,0.558516,0.109749,,,,1.000000
1052,agents entretien (v3),discaffw,non teste,ordinal,1050,0.433333,0.070664,,,,1.000000
1052,agents entretien (v3),discaffm,non teste,ordinal,1050,0.392381,0.042485,,,,1.000000
1052,agents entretien (v3),fehire,non teste,ordinal,1052,0.328897,0.096483,,,,1.000000
1052,agents entretien (v3),fechld,temoin,ordinal,1052,0.478137,0.021414,0.738027,0.726869,0.011158,-0.000000
1052,agents entretien (v3),fepresch,investiguer,ordinal,1052,0.434411,0.041508,0.697085,0.655577,0.041508,0.000000
1052,agents entretien (v3),fefam,investiguer,ordinal,1052,0.430608,0.063688,0.672053,0.640684,0.031369,0.000000
1052,agents entretien (v3),fepol,non teste,nominal,1052,0.783270,0.144487,0.908745,0.764259,0.144487,0.000000
1052,agents entretien (v3),mobile16,non teste,ordinal,1052,0.745247,0.115019,,,,1.000000
1052,agents entretien (v3),incom16,temoin,ordinal,1052,0.531369,0.014496,0.461977,0.447481,0.014496,-0.000000
1052,agents entretien (v3),dwelown16,non teste,nominal,1047,0.758357,0.037427,,,,1.000000
1052,agents entretien (v3),divorced,temoin,nominal,1051,0.944814,0.014947,0.724072,0.709125,0.014947,-0.000000
1052,agents entretien (v3),posslq/y,temoin,nominal,1051,0.946717,0.015457,,,,1.000000
1052,agents entretien (v3),wrkstat,temoin,nominal,1051,0.761180,0.076586,,,,1.000000
1052,agents entretien (v3),evwork,temoin,nominal,1052,0.955323,0.021863,,,,1.000000
1052,agents entretien (v3),wrkgovt1,non teste,nominal,1052,0.883080,0.002852,,,,1.000000
1052,agents entretien (v3),wrkgovt2,non teste,nominal,1052,0.739544,0.169202,,,,1.000000
1052,agents entretien (v3),partfull,non teste,nominal,1052,0.806084,0.058935,,,,1.000000
1052,agents entretien (v3),wksub1,non teste,nominal,1051,0.824929,0.050797,,,,1.000000
1052,agents entretien (v3),wksup1,non teste,nominal,1051,0.831589,0.072986,,,,1.000000
1052,agents entretien (v3),conarmy,investiguer,ordinal,1052,0.493346,0.063688,0.617871,0.674905,-0.057034,0.000000
1052,agents entretien (v3),conbus,temoin,ordinal,1052,0.579848,0.082700,0.319867,0.402567,-0.082700,0.000000
1052,agents entretien (v3),conclerg,temoin,ordinal,1052,0.630228,0.066540,0.384506,0.317966,0.066540,0.000000
1052,agents entretien (v3),coneduc,sensible,ordinal,1051,0.555661,0.121747,0.421979,0.543726,-0.121747,-0.000000
1052,agents entretien (v3),confed,temoin,ordinal,1051,0.497621,0.215169,0.141770,0.356939,-0.215169,-0.000000
1052,agents entretien (v3),confinan,temoin,ordinal,1051,0.517602,0.175584,0.285918,0.461502,-0.175584,-0.000000
1052,agents entretien (v3),conjudge,temoin,ordinal,1051,0.539486,0.059086,0.341104,0.400190,-0.059086,0.000000
1052,agents entretien (v3),conlabor,temoin,ordinal,1051,0.535680,0.146047,0.358230,0.504278,-0.146047,-0.000000
1052,agents entretien (v3),conlegis,sensible,ordinal,1051,0.545195,0.208583,0.070885,0.279468,-0.208583,0.000000
1052,agents entretien (v3),conmedic,sensible,ordinal,1051,0.599429,0.056352,0.645100,0.666350,-0.021250,0.000000
1052,agents entretien (v3),conpress,temoin,ordinal,1051,0.617507,0.083420,0.241675,0.325095,-0.083420,-0.000000
1052,agents entretien (v3),consci,temoin,ordinal,1051,0.627022,0.033955,0.707897,0.699144,0.008753,0.000000
1052,agents entretien (v3),contv,temoin,ordinal,1051,0.574691,0.126234,0.201713,0.327947,-0.126234,-0.000000
1052,agents entretien (v3),joblose,non teste,nominal,1051,0.759277,0.066356,,,,1.000000
1052,agents entretien (v3),jobfind,temoin,nominal,1051,0.592769,0.119240,,,,1.000000
1052,agents entretien (v3),happy,temoin,ordinal,1051,0.668887,0.060216,0.449572,0.475760,-0.026189,0.000000
1052,agents entretien (v3),hapmar,non teste,nominal,1051,0.770695,0.097239,0.808889,0.684444,0.124444,0.571836
1052,agents entretien (v3),satjob,temoin,nominal,1051,0.665081,0.020250,0.720126,0.709071,0.011054,0.394862
1052,agents entretien (v3),spdeg*,non teste,nominal,1052,0.652091,0.135932,,,,1.000000
1052,agents entretien (v3),spjew,non teste,nominal,1051,0.711703,0.275649,,,,1.000000
1052,agents entretien (v3),spfund,non teste,nominal,1052,0.761407,0.078897,,,,1.000000
1052,agents entretien (v3),unemp,temoin,nominal,1052,0.741445,0.036122,0.636882,0.600760,0.036122,0.000000
1052,agents entretien (v3),union1,non teste,nominal,1052,0.938213,0.036111,,,,1.000000
1052,agents entretien (v3),spkath/y,temoin,nominal,1052,0.739544,0.051331,0.761407,0.812738,-0.051331,0.000000
1052,agents entretien (v3),colath,temoin,nominal,1051,0.635585,0.138204,0.609895,0.748099,-0.138204,0.000000
1052,agents entretien (v3),spkrac/y,sensible,nominal,1051,0.558516,0.429644,,,,1.000000
1052,agents entretien (v3),colrac,temoin,nominal,1052,0.709125,0.226236,,,,1.000000
1052,agents entretien (v3),librac/y,non teste,nominal,1052,0.541825,0.220532,,,,1.000000
1052,agents entretien (v3),spkcom/y,non teste,nominal,1052,0.682509,0.074872,0.764986,0.690114,0.074872,-0.000000
1052,agents entretien (v3),colcom/y,non teste,nominal,1052,0.666350,0.035171,0.720532,0.685361,0.035171,0.000000
1052,agents entretien (v3),libcom/y,temoin,nominal,1052,0.749049,0.176806,0.919202,0.742395,0.176806,0.000000
1052,agents entretien (v3),spkhomo/y,non teste,nominal,1052,0.899240,0.025749,0.912464,0.938213,-0.025749,0.000000
1052,agents entretien (v3),colhomo,non teste,nominal,1052,0.826046,0.103612,0.829848,0.933460,-0.103612,-0.000000
1052,agents entretien (v3),libhomo/y,non teste,nominal,1052,0.846008,0.024715,0.839354,0.864068,-0.024715,-0.000000
1052,agents entretien (v3),cappun,temoin,nominal,1052,0.674905,0.142586,,,,1.000000
1052,agents entretien (v3),polhitok/y,temoin,nominal,1052,0.653992,0.184411,0.158745,0.343156,-0.184411,-0.000000
1052,agents entretien (v3),polabuse/y,sensible,nominal,1052,0.936312,0.059886,0.998099,0.938213,0.059886,0.000000
1052,agents entretien (v3),polattak/y,sensible,nominal,1052,0.673004,0.323194,,,,1.000000
1052,agents entretien (v3),grass,non teste,nominal,1052,0.733840,0.038023,,,,1.000000
1052,agents entretien (v3),gunlaw,temoin,nominal,1052,0.699620,0.060837,,,,1.000000
1052,agents entretien (v3),owngun,temoin,nominal,1051,0.760228,0.075848,,,,1.000000
1052,agents entretien (v3),hunt1,non teste,nominal,1052,0.892586,0.091237,,,,1.000000
1052,agents entretien (v3),class,non teste,ordinal,1051,0.623216,0.034949,,,,1.000000
1052,agents entretien (v3),satfin,temoin,ordinal,1050,0.664762,0.042917,0.537214,0.494297,0.042917,0.000000
1052,agents entretien (v3),finalter,temoin,ordinal,1050,0.629524,0.053712,0.431429,0.475285,-0.043857,-0.000000
1052,agents entretien (v3),finrela,temoin,ordinal,1051,0.531874,0.038955,0.417222,0.409458,0.007764,-0.000000
1052,agents entretien (v3),racdif1,temoin,nominal,1050,0.806667,0.013386,0.540952,0.527567,0.013386,0.000000
1052,agents entretien (v3),racdif2,temoin,nominal,1050,0.933333,0.064635,0.998095,0.933460,0.064635,0.000000
1052,agents entretien (v3),racdif3,temoin,nominal,1051,0.706946,0.037572,0.526166,0.488593,0.037572,0.000000
1052,agents entretien (v3),racdif4,temoin,nominal,1051,0.745005,0.003531,0.714558,0.711027,0.003531,-0.000000
1052,agents entretien (v3),wlthwhts,non teste,ordinal,1051,0.326356,0.111672,,,,1.000000
1052,agents entretien (v3),wlthblks,non teste,ordinal,1051,0.151284,0.201432,,,,1.000000
1052,agents entretien (v3),wlthhsps,non teste,ordinal,1051,0.313035,0.109521,,,,1.000000
1052,agents entretien (v3),racwork,temoin,nominal,1051,0.622265,0.182188,,,,1.000000
1052,agents entretien (v3),letin1a,temoin,ordinal,1052,0.487643,0.042776,0.407557,0.375238,0.032319,-0.000000
1052,agents entretien (v3),getahead,non teste,ordinal,1051,0.585157,0.096334,,,,1.000000
1052,agents entretien (v3),aged,non teste,ordinal,1051,0.531874,0.020567,,,,1.000000
1052,agents entretien (v3),parsol,temoin,ordinal,1051,0.361560,0.056247,0.500238,0.527329,-0.027091,0.000000
1052,agents entretien (v3),kidssol,non teste,nominal,1051,0.441484,0.303154,,,,1.000000
1052,agents entretien (v3),spanking,temoin,ordinal,1051,0.392959,0.101358,0.628925,0.527567,0.101358,0.000000
1052,agents entretien (v3),divlaw,non teste,ordinal,1052,0.484791,0.153517,,,,1.000000
1052,agents entretien (v3),sexeduc,temoin,nominal,1052,0.782319,0.096008,0.753802,0.849810,-0.096008,-0.000000
1052,agents entretien (v3),pillok,investiguer,ordinal,1051,0.440533,0.053849,,,,1.000000
1052,agents entretien (v3),xmarsex,sensible,ordinal,1050,0.554286,0.174731,0.938990,0.764259,0.174731,-0.000000
1052,agents entretien (v3),homosex,temoin,ordinal,1050,0.677143,0.066383,0.646928,0.685361,-0.038433,-0.000000
1052,agents entretien (v3),marhomo,temoin,ordinal,1050,0.526667,0.111384,0.608198,0.719582,-0.111383,-0.000000
1052,agents entretien (v3),discaff,temoin,ordinal,1050,0.564762,0.088608,,,,1.000000
1052,agents entretien (v3),abdefect,temoin,nominal,1052,0.834601,0.007605,,,,1.000000
1052,agents entretien (v3),abnomore,temoin,nominal,1052,0.802281,0.053232,,,,1.000000
1052,agents entretien (v3),abhlth,temoin,nominal,1052,0.918251,0.024715,,,,1.000000
1052,agents entretien (v3),abpoor,investiguer,nominal,1052,0.825095,0.049430,,,,1.000000
1052,agents entretien (v3),abrape,investiguer,nominal,1052,0.901141,0.020913,,,,1.000000
1052,agents entretien (v3),absingle,temoin,nominal,1052,0.789924,0.033270,,,,1.000000
1052,agents entretien (v3),abany,investiguer,nominal,1052,0.789924,0.006654,,,,1.000000
1052,agents entretien (v3),letdie1,temoin,nominal,1052,0.737643,0.070342,,,,1.000000
1052,agents entretien (v3),suicide1,investiguer,nominal,1052,0.788973,0.015953,,,,1.000000
1052,agents entretien (v3),suicide2,non teste,nominal,1052,0.746198,0.253802,,,,1.000000
1052,agents entretien (v3),suicide3,non teste,nominal,1051,0.748811,0.199569,,,,1.000000
1052,agents entretien (v3),suicide4,temoin,nominal,1051,0.663178,0.277473,,,,1.000000
1052,agents entretien (v3),pornlaw,temoin,ordinal,1051,0.703140,0.102462,0.543893,0.585551,-0.041658,-0.000000
1052,agents entretien (v3),fair,non teste,ordinal,1051,0.426261,0.199518,,,,1.000000
1052,agents entretien (v3),helpful,non teste,ordinal,1052,0.423954,0.060389,,,,1.000000
1052,agents entretien (v3),trust,non teste,ordinal,1052,0.467681,0.133353,,,,1.000000
1052,agents entretien (v3),tax,non teste,ordinal,1052,0.583650,0.070411,,,,1.000000
1052,agents entretien (v3),vote16,sensible,nominal,1049,0.843661,0.053712,0.704480,0.689164,0.015317,-0.000000
1052,agents entretien (v3),pres16,temoin,nominal,1052,0.769962,0.112890,,,,1.000000
1052,agents entretien (v3),if16who,investiguer,nominal,1052,0.807985,0.049430,,,,1.000000
1052,agents entretien (v3),news,investiguer,ordinal,1052,0.311787,0.139496,0.331274,0.368108,-0.036835,0.000000
1052,agents entretien (v3),jew,non teste,nominal,1051,0.721218,0.262346,,,,1.000000
1052,agents entretien (v3),relig16*,non teste,nominal,1049,0.619638,0.214945,,,,1.000000
1052,agents entretien (v3),jew16*,non teste,nominal,1049,0.754052,0.228093,,,,1.000000
1052,agents entretien (v3),attend,sensible,ordinal,1051,0.558516,0.046757,0.256541,0.254990,0.001551,-0.000000
1052,agents entretien (v3),pray,investiguer,ordinal,1051,0.501427,0.133141,0.335871,0.469011,-0.133141,-0.000000
1052,agents entretien (v3),postlife,non teste,nominal,1051,0.815414,0.047862,,,,1.000000
1052,agents entretien (v3),bible,non teste,ordinal,1051,0.656518,0.107644,,,,1.000000
1052,agents entretien (v3),reborn,investiguer,nominal,1051,0.675547,0.076207,0.381250,0.414127,-0.032877,0.389895
1052,agents entretien (v3),savesoul,investiguer,nominal,1051,0.821123,0.115776,0.203616,0.319392,-0.115776,0.000000
1052,agents entretien (v3),granborn,non teste,ordinal,1052,0.623574,0.130941,,,,1.000000
1052,agents entretien (v3),uscitzn*,non teste,nominal,1052,1.000000,0.000000,,,,1.000000
1052,agents entretien (v3),fucitzn,non teste,nominal,1052,0.993346,0.004753,,,,1.000000
1052,agents entretien (v3),mnthsusa,non teste,nominal,1051,0.767840,0.200242,,,,1.000000
1052,agents entretien (v3),income,non teste,ordinal,1051,0.415794,0.066721,0.849991,0.783270,0.066721,-0.000000
1052,agents entretien (v3),othlang,temoin,nominal,1050,0.851429,0.054800,,,,1.000000
1052,agents entretien (v3),health,temoin,ordinal,1051,0.601332,0.091410,0.503647,0.595057,-0.091410,-0.000000
1052,agents entretien (v3),compuse*,temoin,nominal,1051,0.970504,0.016152,,,,1.000000
1052,agents entretien (v3),webmob,non teste,nominal,1051,0.977165,0.011400,,,,1.000000
1052,agents entretien (v3),xmovie,non teste,nominal,1049,0.660629,0.288625,0.908397,0.619772,0.288625,-0.000000
1052,agents entretien (v3),usewww*,non teste,nominal,1051,0.982873,0.007600,,,,1.000000
1052,agents entretien (v3),life,temoin,ordinal,1050,0.612381,0.119297,0.500000,0.619297,-0.119297,-0.000000
1052,agents entretien (v3),richwork,temoin,nominal,1017,0.685349,0.146765,0.245821,0.392586,-0.146765,0.000000
1052,agents enquete,natspac/y,mixte,ordinal,1051,0.382493,0.265898,0.724548,0.458650,0.265898,0.000000
1052,agents enquete,natenvir/y,temoin,ordinal,1051,0.697431,0.008195,0.775452,0.773289,0.002163,0.000000
1052,agents enquete,natheal/y,mixte,ordinal,1051,0.736441,0.012206,0.840628,0.828422,0.012206,-0.000000
1052,agents enquete,natcity/y,mixte,ordinal,1051,0.467174,0.238313,0.705519,0.467205,0.238313,0.000000
1052,agents enquete,natdrug/y,temoin,ordinal,1052,0.614068,0.105513,0.842205,0.750000,0.092205,0.000000
1052,agents enquete,nateduc/y,temoin,ordinal,1052,0.706274,0.041825,0.851236,0.809411,0.041825,-0.000000
1052,agents enquete,natrace/y,sensible,ordinal,1052,0.631179,0.096958,0.665875,0.568916,0.096958,-0.000000
1052,agents enquete,natarms/y,temoin,ordinal,1052,0.541825,0.048479,0.394487,0.424905,-0.030418,0.000000
1052,agents enquete,nataid/y,temoin,ordinal,1052,0.574144,0.172053,0.354087,0.182034,0.172053,-0.000000
1052,agents enquete,natfare/y,mixte,ordinal,1052,0.673004,0.087453,0.721008,0.808460,-0.087452,0.000000
1052,agents enquete,natroad,sensible,ordinal,1052,0.516160,0.111692,0.644011,0.719582,-0.075570,-0.000000
1052,agents enquete,natsoc,temoin,ordinal,1052,0.543726,0.138783,0.681559,0.820342,-0.138783,0.000000
1052,agents enquete,natmass,temoin,ordinal,1052,0.520913,0.170152,0.827947,0.657795,0.170152,-0.000000
1052,agents enquete,natpark,temoin,ordinal,1052,0.520913,0.113118,0.688213,0.604563,0.083650,-0.000000
1052,agents enquete,natchld,sensible,ordinal,1052,0.635932,0.115019,0.826046,0.732890,0.093156,0.000000
1052,agents enquete,natsci,temoin,ordinal,1052,0.550380,0.159221,0.778042,0.618821,0.159221,0.000000
1052,agents enquete,natenrgy,temoin,ordinal,1052,0.597909,0.161597,0.841255,0.679658,0.161597,0.000000
1052,agents enquete,uswary,non teste,nominal,1051,0.499524,0.433366,,,,1.000000
1052,agents enquete,prayer,non teste,nominal,1051,0.755471,0.114829,,,,1.000000
1052,agents enquete,courts,non teste,ordinal,1052,0.484791,0.116920,,,,1.000000
1052,agents enquete,discaffw,non teste,ordinal,1051,0.463368,0.148841,,,,1.000000
