modele,cle_modele,identite,camp,item,famille,n_modalites,tv_decrit_reel,tv_plancher_w1_w2,part_modale_reelle,modalite_modale_reelle,part_decrite_de_cette_modalite,part_modale_decrite,gs_decrit,gs_reel_w1,pos_decrit,pos_reel_w1,derive_agregee,exces_de_variete,deficit_sur_la_modale
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,evwork,hors famille,2,0.050863309352518024,0.009592326139088746,0.920863309352518,Yes,0.87,0.87,0.22619999999999996,0.14574814968169347,,,,0.08045185031830648,-0.05086330935251804
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,evwork,hors famille,2,0.050863309352518024,0.009592326139088746,0.920863309352518,Yes,0.87,0.87,0.22619999999999996,0.14574814968169347,,,,0.08045185031830648,-0.05086330935251804
gpt-oss-20b,oss20,adversaire,centre,posslq/y,hors famille,4,0.05082508250825086,0.0231023102310231,0.4224422442244224,I don't have a steady partner,0.45,0.45,0.65,0.6762735679508546,,,,-0.02627356795085456,0.02755775577557762
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,colhomo,libertes civiles (spk/col/lib),2,0.05079207920792082,0.009900990099009965,0.9207920792079208,Allowed,0.87,0.87,0.22619999999999996,0.1458680521517497,0.13,0.0792079207920792,-0.43346,0.08033194784825026,-0.05079207920792084
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,centre,colhomo,libertes civiles (spk/col/lib),2,0.05079207920792082,0.009900990099009965,0.9207920792079208,Allowed,0.87,0.87,0.22619999999999996,0.1458680521517497,0.13,0.0792079207920792,-0.43346,0.08033194784825026,-0.05079207920792084
Qwen3-4B-Instruct-2507,q4,journaliste,centre,abany,avortement (ab*),2,0.05036303630363037,0.023102310231023077,0.6303630363036303,Yes,0.58,0.58,0.4872000000000001,0.46601095753139676,0.42,0.3696369636963696,-0.113118,0.021189042468603314,-0.05036303630363037
gpt-oss-20b,oss20,adversaire,gauche,divorced,hors famille,2,0.05021582733812949,0.0023980815347721257,0.7697841726618705,No,0.82,0.82,0.29520000000000013,0.3544330003623002,,,,-0.05923300036230006,0.05021582733812946
gpt-oss-20b,oss20,adversaire,gauche,suicide2,fin de vie (suicide/letdie),2,0.05011990407673861,0.04796163069544365,0.6498800959232613,No,0.7,0.7,0.42000000000000004,0.455071913692068,0.7,0.6498800959232613,0.245247,-0.03507191369206797,0.05011990407673861
Qwen3-4B-Instruct-2507,q4,adversaire,droite,webmob,hors famille,2,0.04987951807228919,0.003012048192771056,0.9698795180722892,Yes,0.92,0.92,0.1472,0.05842647699230641,,,,0.08877352300769359,-0.049879518072289186
Qwen3-4B-Instruct-2507,q4,journaliste,droite,webmob,hors famille,2,0.04987951807228919,0.003012048192771056,0.9698795180722892,Yes,0.92,0.92,0.1472,0.05842647699230641,,,,0.08877352300769359,-0.049879518072289186
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,divorced,hors famille,2,0.04978417266187052,0.0023980815347721257,0.7697841726618705,No,0.72,0.72,0.4032,0.3544330003623002,,,,0.048766999637699815,-0.04978417266187052
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,divorced,hors famille,2,0.04978417266187052,0.0023980815347721257,0.7697841726618705,No,0.72,0.72,0.4032,0.3544330003623002,,,,0.048766999637699815,-0.04978417266187052
gpt-oss-20b,oss20,journaliste,gauche,divorced,hors famille,2,0.04978417266187052,0.0023980815347721257,0.7697841726618705,No,0.72,0.72,0.4032,0.3544330003623002,,,,0.048766999637699815,-0.04978417266187052
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,spkath/y,libertes civiles (spk/col/lib),2,0.04949640287769783,0.0,0.8705035971223022,Allowed,0.92,0.92,0.1472,0.2254541690388696,0.08,0.1294964028776978,-0.312738,-0.07825416903886961,0.049496402877697854
Qwen3-4B-Instruct-2507,q4,adversaire,droite,natheal/y,depenses publiques (nat*),3,0.04939759036144582,0.04819277108433733,0.5993975903614458,Too little,0.55,0.55,0.585,0.5467593264624764,0.3,0.25903614457831314,-0.328422,0.038240673537523584,-0.04939759036144575
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,conbus,confiance dans les institutions (con*),3,0.049280575539568335,0.03836930455635501,0.4916067146282973,Only some,0.45,0.45,0.615,0.581980458798429,0.375,0.34652278177458024,-0.097433,0.03301954120157102,-0.04160671462829729
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,conlegis,confiance dans les institutions (con*),3,0.04904290429042904,0.06930693069306929,0.4752475247524752,Hardly any,0.5,0.5,0.5912,0.5809016545218879,,,,0.010298345478112036,0.024752475247524774
Qwen3-4B-Instruct-2507,q4,journaliste,centre,consci,confiance dans les institutions (con*),3,0.048844884488448835,0.033003300330033,0.4488448844884488,Only some,0.4,0.45,0.615,0.5888747290570643,0.35,0.33003300330033,-0.199144,0.026125270942935708,-0.04884488448844876
gpt-oss-20b,oss20,journaliste,centre,divlaw,hors famille,3,0.04818481848184815,0.016501650165016493,0.4719471947194719,Stay as is,0.45,0.45,0.635,0.6126632465226722,0.42500000000000004,0.38778877887788776,-0.104563,0.022336753477327775,-0.021947194719471874
gpt-oss-20b,oss20,adversaire,centre,divlaw,hors famille,3,0.04818481848184815,0.016501650165016493,0.4719471947194719,Stay as is,0.45,0.45,0.635,0.6126632465226722,0.42500000000000004,0.38778877887788776,-0.104563,0.022336753477327775,-0.021947194719471874
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,prayer,hors famille,2,0.048105515587530026,0.0071942446043165575,0.86810551558753,Approve,0.82,0.82,0.29520000000000013,0.2289966587880774,0.18,0.13189448441247,-0.185361,0.06620334121192273,-0.04810551558753007
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,webmob,hors famille,2,0.048009592326139106,0.007194244604316502,0.988009592326139,Yes,0.94,0.94,0.11280000000000001,0.02369327559535117,,,,0.08910672440464884,-0.048009592326139106
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,droite,racdif2,hors famille,2,0.04771084337349398,0.027108433734939735,0.927710843373494,No,0.88,0.88,0.21120000000000005,0.13412686892146897,0.12,0.072289156626506,-0.43346,0.07707313107853109,-0.04771084337349396
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,centre,spkhomo/y,libertes civiles (spk/col/lib),2,0.04749174917491756,0.009900990099009965,0.9174917491749176,"Yes, allowed to speak",0.87,0.87,0.22619999999999996,0.15140127874173537,0.13,0.0825082508250825,-0.438213,0.07479872125826459,-0.04749174917491761
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,centre,racdif2,hors famille,2,0.0473927392739274,0.006600660066006583,0.9273927392739274,No,0.88,0.88,0.21120000000000005,0.1346708928318574,0.12,0.0726072607260726,-0.43346,0.07652910716814265,-0.0473927392739274
gpt-oss-20b,oss20,adversaire,centre,racdif2,hors famille,2,0.0473927392739274,0.006600660066006583,0.9273927392739274,No,0.88,0.88,0.21120000000000005,0.1346708928318574,0.12,0.0726072607260726,-0.43346,0.07652910716814265,-0.0473927392739274
gpt-oss-20b,oss20,journaliste,centre,racdif2,hors famille,2,0.0473927392739274,0.006600660066006583,0.9273927392739274,No,0.88,0.88,0.21120000000000005,0.1346708928318574,0.12,0.0726072607260726,-0.43346,0.07652910716814265,-0.0473927392739274
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,centre,colath,libertes civiles (spk/col/lib),2,0.04732673267326733,0.0363036303630363,0.7326732673267327,Allowed,0.78,0.78,0.34319999999999995,0.3917263013430057,0.22,0.2673267326732673,-0.248099,-0.04852630134300573,0.04732673267326737
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,colath,libertes civiles (spk/col/lib),2,0.04732673267326733,0.0363036303630363,0.7326732673267327,Allowed,0.78,0.78,0.34319999999999995,0.3917263013430057,0.22,0.2673267326732673,-0.248099,-0.04852630134300573,0.04732673267326737
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,owngun,hors famille,2,0.04722772277227723,0.013201320132013167,0.7227722772277227,No,0.77,0.77,0.35420000000000007,0.40074502499754927,,,,-0.0465450249975492,0.04722772277227727
gpt-oss-20b,oss20,journaliste,gauche,courts,hors famille,3,0.04712230215827337,0.026378896882494007,0.4028776978417266,About right,0.45,0.45,0.645,0.6589260965328456,0.475,0.4844124700239808,0.153992,-0.0139260965328456,0.0471223021582734
Qwen3-4B-Instruct-2507,q4,journaliste,gauche,courts,hors famille,3,0.04712230215827337,0.026378896882494007,0.4028776978417266,About right,0.45,0.45,0.645,0.6589260965328456,0.475,0.4844124700239808,0.153992,-0.0139260965328456,0.0471223021582734
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,abnomore,avortement (ab*),2,0.04709832134292564,0.004796163069544376,0.8729016786570744,Yes,0.92,0.92,0.1472,0.22188867610947205,0.08,0.1270983213429256,-0.15019,-0.07468867610947205,0.047098321342925686
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,abnomore,avortement (ab*),2,0.04709832134292564,0.004796163069544376,0.8729016786570744,Yes,0.92,0.92,0.1472,0.22188867610947205,0.08,0.1270983213429256,-0.15019,-0.07468867610947205,0.047098321342925686
Qwen3-4B-Instruct-2507,q4,adversaire,gauche,abrape,avortement (ab*),2,0.04642685851318945,0.00479616306954431,0.9664268585131894,Yes,0.92,0.92,0.1472,0.06489197131503444,0.08,0.0335731414868105,-0.38403,0.08230802868496556,-0.046426858513189395
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,abrape,avortement (ab*),2,0.04642685851318945,0.00479616306954431,0.9664268585131894,Yes,0.92,0.92,0.1472,0.06489197131503444,0.08,0.0335731414868105,-0.38403,0.08230802868496556,-0.046426858513189395
Qwen3-4B-Instruct-2507,q4,journaliste,gauche,abrape,avortement (ab*),2,0.04642685851318945,0.00479616306954431,0.9664268585131894,Yes,0.92,0.92,0.1472,0.06489197131503444,0.08,0.0335731414868105,-0.38403,0.08230802868496556,-0.046426858513189395
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,abrape,avortement (ab*),2,0.04642685851318945,0.00479616306954431,0.9664268585131894,Yes,0.92,0.92,0.1472,0.06489197131503444,0.08,0.0335731414868105,-0.38403,0.08230802868496556,-0.046426858513189395
gpt-oss-20b,oss20,journaliste,centre,unemp,hors famille,2,0.04603960396039605,0.03960396039603961,0.6039603960396039,No,0.65,0.65,0.45499999999999996,0.47838447211057744,,,,-0.02338447211057748,0.04603960396039608
gpt-oss-20b,oss20,adversaire,centre,unemp,hors famille,2,0.04603960396039605,0.03960396039603961,0.6039603960396039,No,0.65,0.65,0.45499999999999996,0.47838447211057744,,,,-0.02338447211057748,0.04603960396039608
gpt-oss-20b,oss20,adversaire,centre,fepresch,roles de genre (fe*),4,0.04587458745874586,0.0627062706270627,0.5511551155115512,Disagree,0.55,0.55,0.6099999999999999,0.6070646668627259,0.33333333333333337,0.3432343234323433,-0.155577,0.00293533313727401,-0.0011551155115511191
gpt-oss-20b,oss20,journaliste,droite,wrkgovt1,hors famille,2,0.045662650602409594,0.0030120481927710524,0.8343373493975904,No,0.88,0.88,0.21120000000000005,0.276437073595587,,,,-0.06523707359558695,0.045662650602409594
gpt-oss-20b,oss20,adversaire,droite,wrkgovt1,hors famille,2,0.045662650602409594,0.0030120481927710524,0.8343373493975904,No,0.88,0.88,0.21120000000000005,0.276437073595587,,,,-0.06523707359558695,0.045662650602409594
gpt-oss-20b,oss20,adversaire,gauche,fucitzn,hors famille,5,0.04520383693045556,0.007194244604316462,0.9856115107913668,Inapplicable (I am already a U.S. citizen),0.95,0.95,0.09500000000000008,0.028500940254990503,,,,0.06649905974500958,-0.03561151079136682
gpt-oss-20b,oss20,journaliste,droite,wrkgovt2,hors famille,2,0.0450602409638554,0.006024096385542216,0.7349397590361446,Yes,0.78,0.78,0.34319999999999995,0.3896066192480767,,,,-0.046406619248076764,0.045060240963855414
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,colath,libertes civiles (spk/col/lib),2,0.04505995203836931,0.007194244604316502,0.8249400479616307,Allowed,0.87,0.87,0.22619999999999996,0.28882793046138633,0.13,0.1750599520383693,-0.248099,-0.06262793046138637,0.04505995203836932
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,finalter,hors famille,3,0.04496402877697847,0.0455635491606714,0.39568345323741,Stayed same,0.4,0.4,0.655,0.6607318461777342,,,,-0.005731846177734146,0.004316546762590023
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,droite,if16who,hors famille,3,0.04457831325301203,0.003012048192771101,0.8192771084337349,Trump,0.8,0.8,0.33499999999999996,0.3120010161126433,,,,0.02299898388735666,-0.01927710843373487
Qwen3-4B-Instruct-2507,q4,adversaire,gauche,abpoor,avortement (ab*),2,0.04448441247002399,0.01199040767386092,0.894484412470024,Yes,0.85,0.85,0.2550000000000001,0.18876409663635996,0.15,0.105515587529976,-0.1673,0.06623590336364016,-0.04448441247002399
gpt-oss-20b,oss20,adversaire,gauche,abpoor,avortement (ab*),2,0.04448441247002399,0.01199040767386092,0.894484412470024,Yes,0.85,0.85,0.2550000000000001,0.18876409663635996,0.15,0.105515587529976,-0.1673,0.06623590336364016,-0.04448441247002399
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,abhlth,avortement (ab*),2,0.044028776978417214,0.0023980815347722367,0.9640287769784172,Yes,0.92,0.92,0.1472,0.06935458827182872,0.08,0.0359712230215827,-0.428707,0.07784541172817128,-0.04402877697841712
Qwen3-4B-Instruct-2507,q4,journaliste,gauche,abhlth,avortement (ab*),2,0.044028776978417214,0.0023980815347722367,0.9640287769784172,Yes,0.92,0.92,0.1472,0.06935458827182872,0.08,0.0359712230215827,-0.428707,0.07784541172817128,-0.04402877697841712
Qwen3-4B-Instruct-2507,q4,adversaire,gauche,abhlth,avortement (ab*),2,0.044028776978417214,0.0023980815347722367,0.9640287769784172,Yes,0.92,0.92,0.1472,0.06935458827182872,0.08,0.0359712230215827,-0.428707,0.07784541172817128,-0.04402877697841712
gpt-oss-20b,oss20,adversaire,droite,usewww*,hors famille,2,0.04397590361445797,0.003012048192771167,0.993975903614458,Yes,0.95,0.95,0.09500000000000008,0.011975613296559384,,,,0.0830243867034407,-0.04397590361445802
gpt-oss-20b,oss20,journaliste,droite,uscitzn*,hors famille,2,0.04397590361445797,0.003012048192771167,0.993975903614458,A u.s. citizen,0.95,0.95,0.09500000000000008,0.011975613296559384,,,,0.0830243867034407,-0.04397590361445802
gpt-oss-20b,oss20,journaliste,droite,conmedic,confiance dans les institutions (con*),3,0.04397590361445784,0.03313253012048191,0.4939759036144578,Only some,0.45,0.45,0.635,0.6175061692553345,0.42500000000000004,0.4277108433734939,-0.16635,0.017493830744665484,-0.0439759036144578
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,droite,conmedic,confiance dans les institutions (con*),3,0.04397590361445784,0.03313253012048191,0.4939759036144578,Only some,0.45,0.45,0.635,0.6175061692553345,0.42500000000000004,0.4277108433734939,-0.16635,0.017493830744665484,-0.0439759036144578
Qwen3-4B-Instruct-2507,q4,journaliste,droite,getahead,hors famille,3,0.04385542168674697,0.05120481927710842,0.641566265060241,Hard work most important,0.62,0.62,0.5191999999999999,0.4832159965161853,0.77,0.802710843373494,0.180608,0.035984003483814586,-0.021566265060240952
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,usewww*,hors famille,2,0.04349834983498359,0.003300330033003375,0.9834983498349836,Yes,0.94,0.94,0.11280000000000001,0.032458691413695506,,,,0.0803413085863045,-0.043498349834983685
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,droite,xmarsex,hors famille,4,0.04349397590361444,0.024096385542168655,0.7198795180722891,Always wrong,0.72,0.72,0.4376,0.4476157642618669,0.8733333333333333,0.8554216867469879,0.264259,-0.0100157642618669,0.0001204819277108582
gpt-oss-20b,oss20,adversaire,droite,xmarsex,hors famille,4,0.043373493975903586,0.024096385542168655,0.7198795180722891,Always wrong,0.7,0.7,0.46320000000000017,0.4476157642618669,0.8599999999999999,0.8554216867469879,0.264259,0.015584235738133279,-0.01987951807228916
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,droite,spanking,hors famille,4,0.043012048192771046,0.027108433734939784,0.3825301204819277,Agree,0.38,0.38,0.6983999999999999,0.7087567136013935,0.6466666666666667,0.6255020080321285,-0.027567,-0.010356713601393563,-0.002530120481927689
gpt-oss-20b,oss20,journaliste,gauche,uscitzn*,hors famille,2,0.04280575539568358,0.002398081534772295,0.9928057553956836,A u.s. citizen,0.95,0.95,0.09500000000000008,0.014284974897779357,,,,0.08071502510222073,-0.04280575539568365
gpt-oss-20b,oss20,adversaire,droite,discaffw,hors famille,4,0.04265060240963852,0.04216867469879528,0.3373493975903614,Somewhat unlikely,0.38,0.38,0.7143999999999999,0.7227645521846422,0.5666666666666667,0.5592369477911646,-0.065272,-0.008364552184642271,0.04265060240963858
gpt-oss-20b,oss20,journaliste,droite,discaffw,hors famille,4,0.04265060240963852,0.04216867469879528,0.3373493975903614,Somewhat unlikely,0.38,0.38,0.7143999999999999,0.7227645521846422,0.5666666666666667,0.5592369477911646,-0.065272,-0.008364552184642271,0.04265060240963858
gpt-oss-20b,oss20,journaliste,centre,discaff,hors famille,3,0.04244224422442244,0.02640264026402643,0.4818481848184818,Not very likely,0.5,0.5,0.5912,0.5802045551089763,0.31,0.30693069306930687,-0.189163,0.010995444891023665,0.018151815181518205
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,vote16,hors famille,3,0.04240924092409239,0.03300330033003297,0.5610561056105611,Voted,0.58,0.58,0.5242,0.5565903124965962,,,,-0.032390312496596185,0.018943894389438887
Qwen3-4B-Instruct-2507,q4,journaliste,centre,vote16,hors famille,3,0.04240924092409239,0.03300330033003297,0.5610561056105611,Voted,0.58,0.58,0.5242,0.5565903124965962,,,,-0.032390312496596185,0.018943894389438887
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,natrace/y,depenses publiques (nat*),3,0.04204620462046206,0.019801980198019806,0.462046204620462,About right,0.42,0.42,0.6392,0.631746342951127,0.41000000000000003,0.429042904290429,-0.068916,0.007453657048873019,-0.04204620462046199
gpt-oss-20b,oss20,adversaire,droite,librac/y,libertes civiles (spk/col/lib),2,0.04156626506024094,0.01204819277108432,0.608433734939759,Not remove,0.65,0.65,0.45499999999999996,0.4764842502540282,,,,-0.021484250254028225,0.04156626506024097
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,droite,librac/y,libertes civiles (spk/col/lib),2,0.04156626506024094,0.01204819277108432,0.608433734939759,Not remove,0.65,0.65,0.45499999999999996,0.4764842502540282,,,,-0.021484250254028225,0.04156626506024097
Qwen3-4B-Instruct-2507,q4,journaliste,centre,conarmy,confiance dans les institutions (con*),3,0.041089108910891056,0.04290429042904289,0.4752475247524752,A great deal,0.45,0.45,0.615,0.5893539849034408,0.65,0.6831683168316831,0.174905,0.02564601509655917,-0.025247524752475214
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,letdie1,fin de vie (suicide/letdie),2,0.04091127098321347,0.007194244604316544,0.8609112709832134,Yes,0.82,0.82,0.29520000000000013,0.23948610895456302,0.18,0.1390887290167865,-0.258555,0.055713891045437114,-0.040911270983213455
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,grass,hors famille,2,0.04091127098321347,0.0023980815347721396,0.8609112709832134,Should be legal,0.82,0.82,0.29520000000000013,0.23948610895456302,0.18,0.1390887290167865,-0.258555,0.055713891045437114,-0.040911270983213455
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,compuse*,hors famille,2,0.040815347721822604,0.004796163069544366,0.9808153477218226,Yes,0.94,0.94,0.11280000000000001,0.0376332027902857,,,,0.07516679720971431,-0.040815347721822604
Qwen3-4B-Instruct-2507,q4,journaliste,centre,racdif4,hors famille,2,0.03976897689768977,0.0066006600660065695,0.6897689768976898,No,0.65,0.65,0.45499999999999996,0.4279754708144081,0.35,0.3102310231023102,-0.211027,0.02702452918559184,-0.03976897689768977
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,savesoul,hors famille,2,0.039669966996699696,0.01650165016501648,0.6996699669966997,No,0.66,0.66,0.4488,0.42026380855907375,,,,0.02853619144092623,-0.03966996699669967
Qwen3-4B-Instruct-2507,q4,journaliste,centre,libcom/y,libertes civiles (spk/col/lib),2,0.0394719471947195,0.023102310231023132,0.7194719471947195,Not remove,0.68,0.68,0.4351999999999999,0.4036641287891165,0.32,0.2805280528052805,-0.242395,0.031535871210883415,-0.03947194719471947
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,centre,libcom/y,libertes civiles (spk/col/lib),2,0.0394719471947195,0.023102310231023132,0.7194719471947195,Not remove,0.68,0.68,0.4351999999999999,0.4036641287891165,0.32,0.2805280528052805,-0.242395,0.031535871210883415,-0.03947194719471947
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,racdif1,hors famille,2,0.039448441247002364,0.02398081534772184,0.8105515587529976,Yes,0.85,0.85,0.2550000000000001,0.30711545871216706,0.15,0.1894484412470023,-0.027567,-0.05211545871216694,0.03944844124700242
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gauche,racdif1,hors famille,2,0.039448441247002364,0.02398081534772184,0.8105515587529976,Yes,0.85,0.85,0.2550000000000001,0.30711545871216706,0.15,0.1894484412470023,-0.027567,-0.05211545871216694,0.03944844124700242
Qwen3-4B-Instruct-2507,q4,adversaire,centre,fair,hors famille,3,0.039438943894389455,0.07590759075907594,0.4158415841584158,Would take advantage of you,0.45,0.45,0.635,0.6374974131076475,,,,-0.002497413107647506,0.03415841584158419
Qwen3-4B-Instruct-2507,q4,journaliste,centre,fair,hors famille,3,0.039438943894389455,0.07590759075907594,0.4158415841584158,Would take advantage of you,0.45,0.45,0.635,0.6374974131076475,,,,-0.002497413107647506,0.03415841584158419
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,racdif3,hors famille,2,0.0391419141914191,0.01980198019801982,0.5808580858085809,No,0.62,0.62,0.47119999999999995,0.4869239399187444,0.62,0.5808580858085809,0.011407,-0.015723939918744434,0.0391419141914191
gpt-oss-20b,oss20,adversaire,gauche,abany,avortement (ab*),2,0.03908872901678656,0.02398081534772184,0.8609112709832134,Yes,0.9,0.9,0.17999999999999994,0.23948610895456302,0.1,0.1390887290167865,-0.113118,-0.05948610895456308,0.039088729016786616
gpt-oss-20b,oss20,journaliste,gauche,abany,avortement (ab*),2,0.03908872901678656,0.02398081534772184,0.8609112709832134,Yes,0.9,0.9,0.17999999999999994,0.23948610895456302,0.1,0.1390887290167865,-0.113118,-0.05948610895456308,0.039088729016786616
Qwen3-4B-Instruct-2507,q4,journaliste,centre,racdif1,hors famille,2,0.03844884488448849,0.0,0.5115511551155115,No,0.55,0.55,0.4949999999999999,0.4997331416309948,0.55,0.5115511551155115,-0.027567,-0.004733141630994919,0.03844884488448852
Qwen3-4B-Instruct-2507,q4,adversaire,centre,racdif1,hors famille,2,0.03844884488448849,0.0,0.5115511551155115,No,0.55,0.55,0.4949999999999999,0.4997331416309948,0.55,0.5115511551155115,-0.027567,-0.004733141630994919,0.03844884488448852
gpt-oss-20b,oss20,journaliste,gauche,wrkgovt1,hors famille,2,0.03827338129496402,0.02637889688249398,0.841726618705036,No,0.88,0.88,0.21120000000000005,0.266445836136846,,,,-0.05524583613684597,0.03827338129496405
gpt-oss-20b,oss20,adversaire,gauche,wrkgovt1,hors famille,2,0.03827338129496402,0.02637889688249398,0.841726618705036,No,0.88,0.88,0.21120000000000005,0.266445836136846,,,,-0.05524583613684597,0.03827338129496405
gpt-oss-20b,oss20,adversaire,gauche,webmob,hors famille,2,0.0380095923261391,0.007194244604316502,0.988009592326139,Yes,0.95,0.95,0.09500000000000008,0.02369327559535117,,,,0.07130672440464891,-0.0380095923261391
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,gauche,gunlaw,hors famille,2,0.03786570743405271,0.002398081534772195,0.8321342925659473,Favor,0.87,0.87,0.22619999999999996,0.2793736234034354,0.13,0.1678657074340527,-0.177757,-0.053173623403435455,0.03786570743405271
Qwen3-4B-Instruct-2507,q4,adversaire,gauche,racdif2,hors famille,2,0.03755395683453232,0.0,0.9424460431654677,No,0.98,0.98,0.039200000000000124,0.10848299777444237,0.02,0.0575539568345323,-0.43346,-0.06928299777444225,0.03755395683453233
Qwen3-4B-Instruct-2507,q4,journaliste,centre,compuse*,hors famille,2,0.03709570957095715,0.026402640264026393,0.9570957095709572,Yes,0.92,0.92,0.1472,0.08212702458364629,,,,0.0650729754163537,-0.0370957095709572
gpt-oss-20b,oss20,adversaire,gauche,libcom/y,libertes civiles (spk/col/lib),2,0.03705035971223017,0.019184652278177464,0.8129496402877698,Not remove,0.85,0.85,0.2550000000000001,0.30412504528751083,0.15,0.1870503597122302,-0.242395,-0.049125045287510716,0.03705035971223014
gpt-oss-20b,oss20,journaliste,droite,health,hors famille,4,0.036746987951807225,0.04819277108433736,0.536144578313253,Good,0.55,0.55,0.6142,0.6140404993467847,,,,0.00015950065321523876,0.013855421686747027
gpt-oss-20b,oss20,adversaire,gauche,fepol,roles de genre (fe*),2,0.036330935251798514,0.031175059952038398,0.9136690647482014,Disagree,0.95,0.95,0.09500000000000008,0.1577558097406967,0.05,0.0863309352517985,-0.264259,-0.06275580974069661,0.036330935251798535
Qwen3-30B-A3B-Instruct-2507,q30,adversaire,centre,postlife,hors famille,2,0.03617161716171616,0.03630363036303631,0.7161716171617162,Yes,0.68,0.68,0.4351999999999999,0.40653966386737683,,,,0.028660336132623088,-0.03617161716171613
gpt-oss-20b,oss20,adversaire,gauche,usewww*,hors famille,2,0.03561151079136691,0.004796163069544373,0.9856115107913668,Yes,0.95,0.95,0.09500000000000008,0.02836292117385253,,,,0.06663707882614756,-0.03561151079136682
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,droite,natrace/y,depenses publiques (nat*),3,0.03554216867469888,0.021084337349397575,0.4969879518072289,Too much,0.5,0.5,0.605,0.5905610393380752,0.675,0.6897590361445782,-0.068916,0.014438960661924738,0.003012048192771122
gpt-oss-20b,oss20,adversaire,droite,natchld,depenses publiques (nat*),3,0.03554216867469884,0.042168674698795205,0.4457831325301205,About right,0.45,0.45,0.635,0.6241834809115981,0.42500000000000004,0.39156626506024095,-0.23289,0.010816519088401866,0.004216867469879537
gpt-oss-20b,oss20,journaliste,droite,natchld,depenses publiques (nat*),3,0.03554216867469884,0.042168674698795205,0.4457831325301205,About right,0.45,0.45,0.635,0.6241834809115981,0.42500000000000004,0.39156626506024095,-0.23289,0.010816519088401866,0.004216867469879537
gpt-oss-20b,oss20,journaliste,gauche,homosex,hors famille,4,0.03515587529976015,0.007194244604316585,0.7817745803357314,Not wrong at all,0.8,0.8,0.34019999999999984,0.369166537273778,0.09666666666666668,0.12310151878497194,-0.185361,-0.02896653727377818,0.018225419664268605
Qwen3-4B-Instruct-2507,q4,adversaire,gauche,cappun,hors famille,2,0.03513189448441248,0.01199040767386092,0.5851318944844125,Oppose,0.55,0.55,0.4949999999999999,0.4855051210829897,0.45,0.4148681055155875,0.121673,0.009494878917010174,-0.03513189448441245
Qwen3-4B-Instruct-2507,q4,journaliste,gauche,cappun,hors famille,2,0.03513189448441248,0.01199040767386092,0.5851318944844125,Oppose,0.55,0.55,0.4949999999999999,0.4855051210829897,0.45,0.4148681055155875,0.121673,0.009494878917010174,-0.03513189448441245
gpt-oss-20b,oss20,journaliste,droite,compuse*,hors famille,2,0.03493975903614463,0.009036144578313227,0.9849397590361446,Yes,0.95,0.95,0.09500000000000008,0.0296668602119321,,,,0.06533313978806798,-0.03493975903614466
